2026/04/09 04:32:31 [warn] 610#610: *20 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET / HTTP/1.1", upstream: "http://10.0.5.11:8501/", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:02 [warn] 647#647: *77 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:02 [warn] 648#648: *80 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:03 [warn] 649#649: *83 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:03 [warn] 650#650: *86 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:03 [warn] 651#651: *89 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:03 [warn] 636#636: *92 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:03 [warn] 636#636: *94 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:03 [warn] 636#636: *96 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:03 [warn] 636#636: *98 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 636#636: *100 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 636#636: *102 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 636#636: *104 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 636#636: *106 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 636#636: *108 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 636#636: *110 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 636#636: *112 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 636#636: *114 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 636#636: *116 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 636#636: *118 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 636#636: *120 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 636#636: *122 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 638#638: *124 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 638#638: *126 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 638#638: *128 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 638#638: *130 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 638#638: *132 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 638#638: *134 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 638#638: *136 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:04 [warn] 638#638: *138 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:07 [warn] 638#638: *140 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:07 [warn] 638#638: *142 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:07 [warn] 638#638: *144 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:07 [warn] 638#638: *146 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:07 [warn] 638#638: *148 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
2026/04/09 04:33:07 [warn] 638#638: *150 using uninitialized "server" variable while logging request, client: 127.0.0.1, server: , request: "GET /frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login HTTP/1.1", upstream: "http://10.0.5.11:8502/frontakademik/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/gate/login", host: "asd.unmer.ac.id", referrer: "http://localhost:81/"
